class_conditional,variant_test_data,cal_test,class,is_correct,verdict,ps_size,confidence,credibility,margin,actual_class_pred_prob,prop_class1,runs_count
False,blurred_SD4,baseline3T-cal_dv3T-test,1,0.9309593023255813,0.09525193798449613,0.09525193798449613,0.9867183176535694,0.056032097399003875,0.042058660763696736,0.8003180474042892,0.15,100
False,blurred_SD4,dv1.5T-cal_dv1.5T-test,0,0.5800505569218755,0.9004966346978784,1.740204929275244,0.8040951853901495,0.6831765356945213,0.48035417819590487,0.5588859468698502,0.06842105263157895,100
False,blurred_SD4,dv1.5T-cal_dv1.5T-test,1,0.6913221360895779,0.8777993109388458,1.5483005366726297,0.8904261206419479,0.8046485888212507,0.6975650249031544,0.7115038484334946,0.06842105263157895,100
False,blurred_SD4,dv3T-cal_dv3T-test,0,0.6081872554321891,0.880658154734762,1.6532166679543638,0.8486441615938018,0.6167681239623686,0.4609850581073603,0.5708206295967102,0.15,100
False,blurred_SD4,dv3T-cal_dv3T-test,1,0.9309593023255813,1.0,1.3573504983388704,0.9398173768677366,0.7959324847814057,0.7332595462091864,0.8003180474042892,0.15,100
False,contrast_adapthisteq,baseline3T-cal_dv1.5T-test,0,0.9615359062604099,0.8569176192353173,0.8622739452328392,0.9994465965688988,0.5045655783065854,0.5040121748754842,0.9987253099679947,0.06842105263157895,100
False,contrast_adapthisteq,baseline3T-cal_dv1.5T-test,1,0.26155038759689925,0.09985688729874777,0.709250645994832,0.9994465965688988,0.2198395130049806,0.21845600442722746,0.016762424260377884,0.06842105263157895,100
False,contrast_adapthisteq,baseline3T-cal_dv3T-test,0,0.9617535045782352,0.8315247309346826,0.8347073657145683,0.9994465965688988,0.36054233536247926,0.35998893193137793,0.9967685490846634,0.15,100
False,contrast_adapthisteq,baseline3T-cal_dv3T-test,1,0.9751937984496124,0.8038759689922481,0.8060723514211887,0.9994465965688988,0.21444382955174324,0.21389042612064196,0.9875081181526184,0.15,100
False,contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,0,0.9617119338653486,0.9466895980269256,0.9747411406975353,0.9795240730492529,0.5290536801328168,0.5113447703375761,0.9987293481826782,0.06842105263157895,100
