class_conditional,variant_test_data,cal_test,run,class,is_correct,verdict,ps_size,confidence,credibility,margin,actual_class_pred_prob,prop_class1
True,blurred_SD1,baseline3T-cal_dv1.5T-test,33,1,0.31932021466905186,0.407871198568873,0.9490161001788909,0.9966887417218543,0.4867549668874172,0.48542694563907723,0.01854452583938837,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,34,0,0.9928393115227959,0.8555380370516358,0.8699908027854422,0.9966887417218543,0.42363877822045154,0.4203275199423058,0.9985665678977966,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,34,1,0.31305903398926654,0.34615384615384615,0.8613595706618963,0.9966887417218543,0.3851261620185923,0.38214690905253157,0.017203588970005512,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,35,0,0.9915911181185126,0.884180790960452,0.9014584154513204,0.9966887417218543,0.4634794156706507,0.460168157392505,0.9987236559391022,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,35,1,0.3542039355992844,0.40608228980322003,0.8953488372093024,0.9966887417218543,0.3315655699497815,0.3285819195623686,0.03807935677468777,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,36,0,0.9915254237288136,0.8272237550913152,0.8379319406122717,0.9953703703703703,0.3498743718592965,0.34524474222966683,0.9986386299133301,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,36,1,0.3550983899821109,0.37119856887298747,0.7906976744186046,0.9953703703703703,0.3492462311557789,0.34659408151870463,0.05553123727440834,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,37,0,0.9909851058270186,0.836817350405017,0.856872223673896,0.9953703703703703,0.3398241206030151,0.33519449097338544,0.9986187815666199,0.06315789473684211
True,blurred_SD1,baseline3T-cal_dv1.5T-test,37,1,0.30523255813953487,0.3643410852713178,0.8410852713178295,0.9953703703703703,0.32537688442211055,0.32135213102549787,0.026692827232182026,0.06315789473684211
True,blurred_SD1,baseline3T-cal_dv1.5T-test,38,0,0.9909851058270186,0.8660177684870656,0.9404886333943037,0.9966887417218543,0.463527787305524,0.460168157392505,0.9985888004302979,0.06315789473684211
True,blurred_SD1,baseline3T-cal_dv1.5T-test,38,1,0.34593023255813954,0.4573643410852713,0.9408914728682171,0.9966887417218543,0.564569536423841,0.5600094104816935,0.03687494806945324,0.06315789473684211
True,blurred_SD1,baseline3T-cal_dv1.5T-test,39,0,0.9909998686112206,0.8779398239390356,0.9998029168309026,0.9923076923076923,0.42997616209773537,0.42198588062712017,0.9985630512237549,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,39,1,0.3434704830053667,0.49463327370304117,1.0,0.9923076923076923,0.5849179426056661,0.5769322453470249,0.029402829706668854,0.06842105263157895
