class_conditional,variant_test_data,cal_test,run,class,is_correct,verdict,ps_size,confidence,credibility,margin,actual_class_pred_prob,prop_class1
True,baseline,baseline3T-cal_dv3T-test,29,all,0.9727906976744186,0.8790697674418605,0.9267441860465117,0.9974226804123711,0.45422535211267606,0.4523522578771599,0.9987149834632874,0.12
True,baseline,baseline3T-cal_dv3T-test,30,all,0.9616279069767442,0.8783720930232558,0.8862790697674419,0.9953703703703703,0.46608040201005024,0.4614507723804206,0.998586118221283,0.16
True,baseline,baseline3T-cal_dv3T-test,31,all,0.9725581395348837,0.9306976744186046,0.9562790697674418,0.9974226804123711,0.4753521126760563,0.47277479308842746,0.9987291693687439,0.12
True,baseline,baseline3T-cal_dv3T-test,32,all,0.9658139534883721,0.9123255813953488,0.9444186046511628,0.9942196531791907,0.4868501529051988,0.48432589135776277,0.998464047908783,0.17
True,baseline,baseline3T-cal_dv3T-test,33,all,0.9744186046511628,0.9386046511627907,0.9658139534883721,0.9966887417218543,0.5132450331125827,0.510964970141509,0.9986665844917297,0.14
True,baseline,baseline3T-cal_dv3T-test,34,all,0.9630232558139535,0.8802325581395349,0.8979069767441861,0.9966887417218543,0.4963479415670651,0.49304108071027153,0.9987013339996338,0.14
True,baseline,baseline3T-cal_dv3T-test,35,all,0.97,0.9104651162790698,0.9209302325581395,0.9966887417218543,0.5,0.4966887417218543,0.9987595677375793,0.14
True,baseline,baseline3T-cal_dv3T-test,36,all,0.9604651162790697,0.847906976744186,0.8606976744186047,0.9953703703703703,0.3863065326633166,0.38167690303368695,0.9983992576599121,0.16
True,baseline,baseline3T-cal_dv3T-test,37,all,0.9613953488372093,0.8711627906976744,0.8909302325581395,0.9953703703703703,0.37625628140703515,0.3716266517774055,0.9983304738998413,0.16
True,baseline,baseline3T-cal_dv3T-test,38,all,0.9813953488372092,0.9081395348837209,0.9574418604651163,0.9966887417218543,0.5647410358565738,0.5613374317300335,0.9987908005714417,0.14
True,baseline,baseline3T-cal_dv3T-test,39,all,0.9741860465116279,0.9316279069767441,1.0,0.9923076923076923,0.5385990648207573,0.530746309709361,0.9985442757606506,0.18
True,baseline,baseline3T-cal_dv3T-test,40,all,0.9674418604651163,0.8548837209302326,0.8667441860465116,0.9971014492753624,0.4183185235816815,0.4154199728570438,0.9985557794570923,0.13
True,baseline,baseline3T-cal_dv3T-test,41,all,0.9662790697674418,0.9134883720930232,0.9346511627906977,0.9942196531791907,0.5202312138728323,0.5171554329957044,0.9985999464988708,0.17
True,baseline,baseline3T-cal_dv3T-test,42,all,0.9611627906976744,0.9067441860465116,0.9216279069767442,0.9953703703703703,0.5741206030150754,0.5694909733854457,0.9987759590148926,0.16
