class_conditional,variant_test_data,cal_test,run,class,is_correct,verdict,ps_size,confidence,credibility,margin,actual_class_pred_prob,prop_class1
False,blurred_SD1,baseline3T-cal_dv1.5T-test,0,all,0.9510403916768666,0.8895348837209303,0.9252753977968177,0.9994465965688988,0.545655783065855,0.5451023796347538,0.9983053207397461,0.06578947368421052
False,blurred_SD1,baseline3T-cal_dv1.5T-test,1,all,0.9457772337821297,0.9069767441860465,0.9500611995104039,0.9994465965688988,0.5019369120088545,0.5013835085777533,0.9981926083564758,0.06842105263157895
False,blurred_SD1,baseline3T-cal_dv1.5T-test,2,all,0.9473684210526315,0.8733170134638923,0.9118727050183598,0.9994465965688988,0.46485888212506915,0.4643054786939679,0.9983106255531311,0.06578947368421052
False,blurred_SD1,baseline3T-cal_dv1.5T-test,3,all,0.9464504283965728,0.892594859241126,0.932374541003672,0.9994465965688988,0.4548976203652463,0.454344216934145,0.998324453830719,0.06315789473684211
False,blurred_SD1,baseline3T-cal_dv1.5T-test,4,all,0.9399632802937576,0.8474296205630355,0.8888616891064871,0.9994465965688988,0.4324847814056447,0.4319313779745434,0.9982773661613464,0.07105263157894737
False,blurred_SD1,baseline3T-cal_dv1.5T-test,5,all,0.9486536107711139,0.8559363525091799,0.8900244798041616,0.9994465965688988,0.4507470946319867,0.4501936912008855,0.9982734322547913,0.06578947368421052
False,blurred_SD1,baseline3T-cal_dv1.5T-test,6,all,0.9416768665850673,0.8239902080783353,0.8634638922888617,0.9994465965688988,0.41449916989485336,0.4139457664637521,0.9982850551605225,0.07368421052631578
False,blurred_SD1,baseline3T-cal_dv1.5T-test,7,all,0.9422276621787026,0.8936964504283966,0.9370869033047735,0.9994465965688988,0.515218594355285,0.5146651909241838,0.9982595443725586,0.06842105263157895
False,blurred_SD1,baseline3T-cal_dv1.5T-test,8,all,0.9467564259485924,0.8796205630354957,0.9200122399020808,0.9994465965688988,0.5240730492529053,0.5235196458218041,0.9982791244983673,0.06842105263157895
False,blurred_SD1,baseline3T-cal_dv1.5T-test,9,all,0.9498164014687882,0.8692166462668298,0.9037943696450429,0.9994465965688988,0.49640287769784175,0.4958494742667405,0.9982593655586243,0.06578947368421052
False,blurred_SD1,baseline3T-cal_dv1.5T-test,10,all,0.9427784577723378,0.9034271725826193,0.9475520195838433,0.9994465965688988,0.48367459878251245,0.4831211953514112,0.9983900189399719,0.06842105263157895
False,blurred_SD1,baseline3T-cal_dv1.5T-test,11,all,0.9452264381884945,0.9283353733170134,0.9741126070991432,0.9994465965688988,0.5257332595462092,0.525179856115108,0.9983871579170227,0.06578947368421052
False,blurred_SD1,baseline3T-cal_dv1.5T-test,12,all,0.9458996328029375,0.8772949816401469,0.9167074663402692,0.9994465965688988,0.47509684560044274,0.4745434421693414,0.9982333779335022,0.06842105263157895
False,blurred_SD1,baseline3T-cal_dv1.5T-test,13,all,0.9537943696450428,0.8988984088127295,0.9325581395348838,0.9994465965688988,0.527393469839513,0.5268400664084117,0.9982922077178955,0.05789473684210526
False,blurred_SD1,baseline3T-cal_dv1.5T-test,14,all,0.9442472460220318,0.8887392900856793,0.9309669522643819,0.9994465965688988,0.509131156613171,0.5085777531820698,0.9983081221580505,0.07105263157894737
False,blurred_SD1,baseline3T-cal_dv1.5T-test,15,all,0.9509179926560587,0.8973684210526316,0.9326193390452876,0.9994465965688988,0.4717764250138351,0.47122302158273377,0.9984350204467773,0.060526315789473685
False,blurred_SD1,baseline3T-cal_dv1.5T-test,16,all,0.9492044063647491,0.8799265605875153,0.9176866585067319,0.9994465965688988,0.5113447703375761,0.5107913669064749,0.9982922077178955,0.06842105263157895
False,blurred_SD1,baseline3T-cal_dv1.5T-test,17,all,0.9433292533659731,0.8774173806609548,0.9203182374541004,0.9994465965688988,0.5556170448256779,0.5550636413945766,0.9982820153236389,0.06842105263157895
False,blurred_SD1,baseline3T-cal_dv1.5T-test,18,all,0.947062423500612,0.8988372093023256,0.9390452876376989,0.9994465965688988,0.48007747648035415,0.47952407304925293,0.99832683801651,0.06842105263157895
False,blurred_SD1,baseline3T-cal_dv1.5T-test,19,all,0.9473072215422277,0.8280293757649939,0.8626070991432069,0.9994465965688988,0.41062534587714444,0.41007194244604317,0.9983309209346771,0.06578947368421052
False,blurred_SD1,baseline3T-cal_dv1.5T-test,20,all,0.9512239902080784,0.8542227662178703,0.8846389228886169,0.9994465965688988,0.46485888212506915,0.4643054786939679,0.9983272552490234,0.06315789473684211
False,blurred_SD1,baseline3T-cal_dv1.5T-test,21,all,0.9447368421052632,0.8630966952264382,0.9026927784577723,0.9994465965688988,0.4156059767570559,0.41505257332595463,0.9982830584049225,0.06578947368421052
False,blurred_SD1,baseline3T-cal_dv1.5T-test,22,all,0.9420440636474908,0.9207466340269278,0.9680538555691555,0.9994465965688988,0.4997232982844494,0.4991698948533481,0.9983258843421936,0.07105263157894737
False,blurred_SD1,baseline3T-cal_dv1.5T-test,23,all,0.9521419828641371,0.9080783353733171,0.9449816401468788,0.9994465965688988,0.539568345323741,0.5390149418926398,0.9983263909816742,0.06578947368421052
False,blurred_SD1,baseline3T-cal_dv1.5T-test,24,all,0.94265605875153,0.857405140758874,0.8983476132190943,0.9994465965688988,0.47980077476480354,0.47924737133370227,0.9983749985694885,0.07105263157894737
False,blurred_SD1,baseline3T-cal_dv1.5T-test,25,all,0.9464504283965728,0.8901468788249693,0.9304161566707466,0.9994465965688988,0.5257332595462092,0.525179856115108,0.998287558555603,0.07105263157894737
