variant_test_data,cal_test,run,n_cov,n_val,coverage,p_value
_blurred_SD2,dv3T-cal_dv3T-test,96,3638,4300,0.846046511627907,5.34350870579443e-09
_blurred_SD2,dv3T-cal_dv3T-test,97,3825,4300,0.8895348837209303,0.1148249700727156
_blurred_SD2,dv3T-cal_dv3T-test,98,3576,4300,0.8316279069767442,7.345616089436704e-13
_blurred_SD2,dv3T-cal_dv3T-test,99,3697,4300,0.8597674418604652,6.2079520450648456e-06
_blurred_SD3,baseline3T-cal_dv1.5T-test,0,4604,16340,0.2817625458996328,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,1,6487,16340,0.3970012239902081,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,2,3883,16340,0.2376376988984088,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,3,5208,16340,0.31872705018359854,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,4,2882,16340,0.17637698898408813,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,5,2963,16340,0.1813341493268054,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,6,1999,16340,0.12233782129742962,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,7,5371,16340,0.32870257037943695,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,8,4280,16340,0.26193390452876375,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,9,3563,16340,0.21805385556915544,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,10,6210,16340,0.38004895960832313,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,11,8427,16340,0.5157282741738066,7.263221129906042e-249
_blurred_SD3,baseline3T-cal_dv1.5T-test,12,4257,16340,0.26052631578947366,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,13,5176,16340,0.3167686658506732,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,14,4962,16340,0.303671970624235,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,15,5286,16340,0.32350061199510405,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,16,4078,16340,0.24957160342717258,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,17,4218,16340,0.25813953488372093,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,18,5469,16340,0.3347001223990208,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,19,2121,16340,0.12980416156670746,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,20,2754,16340,0.1685434516523868,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,21,3285,16340,0.20104039167686658,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,22,8026,16340,0.49118727050183597,1.8336119586782965e-276
_blurred_SD3,baseline3T-cal_dv1.5T-test,23,5719,16340,0.35,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,24,3059,16340,0.1872093023255814,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,25,5211,16340,0.3189106487148103,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,26,2080,16340,0.12729498164014688,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,27,3115,16340,0.19063647490820074,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,28,8280,16340,0.5067319461444308,8.471721698488351e-259
_blurred_SD3,baseline3T-cal_dv1.5T-test,29,3982,16340,0.24369645042839658,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,30,3687,16340,0.22564259485924112,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,31,6512,16340,0.398531211750306,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,32,4395,16340,0.2689718482252142,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,33,8357,16340,0.5114443084455325,1.4358062649556724e-253
_blurred_SD3,baseline3T-cal_dv1.5T-test,34,3990,16340,0.2441860465116279,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,35,4107,16340,0.2513463892288862,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,36,3253,16340,0.19908200734394124,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,37,3187,16340,0.19504283965728275,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,38,8671,16340,0.5306609547123623,7.859933306558892e-233
_blurred_SD3,baseline3T-cal_dv1.5T-test,39,6058,16340,0.37074663402692776,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,40,4402,16340,0.2694002447980416,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,41,4149,16340,0.25391676866585067,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,42,4471,16340,0.27362301101591185,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,43,1937,16340,0.11854345165238678,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,44,7024,16340,0.4298653610771114,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,45,2175,16340,0.13310893512851898,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,46,3249,16340,0.19883720930232557,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,47,7027,16340,0.4300489596083231,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,48,4106,16340,0.25128518971848224,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,49,2198,16340,0.13451652386780905,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,50,2685,16340,0.16432068543451653,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,51,3088,16340,0.18898408812729497,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,52,3852,16340,0.2357405140758874,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,53,4911,16340,0.30055079559363523,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,54,3178,16340,0.19449204406364748,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,55,2346,16340,0.14357405140758875,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,56,3400,16340,0.20807833537331702,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,57,5170,16340,0.3164014687882497,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,58,4163,16340,0.2547735618115055,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,59,8212,16340,0.5025703794369645,1.8274387085622975e-263
_blurred_SD3,baseline3T-cal_dv1.5T-test,60,3279,16340,0.20067319461444308,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,61,2370,16340,0.14504283965728273,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,62,3591,16340,0.21976744186046512,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,63,4463,16340,0.27313341493268056,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,64,4395,16340,0.2689718482252142,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,65,2387,16340,0.14608323133414933,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,66,3998,16340,0.24467564259485924,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,67,3638,16340,0.2226438188494492,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,68,7196,16340,0.4403916768665851,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,69,3034,16340,0.18567931456548348,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,70,2772,16340,0.16964504283965728,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,71,2605,16340,0.1594247246022032,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,72,3578,16340,0.2189718482252142,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,73,8091,16340,0.4951652386780906,7.004933368854798e-272
_blurred_SD3,baseline3T-cal_dv1.5T-test,74,3754,16340,0.22974296205630354,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,75,6525,16340,0.3993268053855569,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,76,2440,16340,0.14932680538555693,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,77,3858,16340,0.2361077111383109,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,78,6125,16340,0.37484700122399023,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,79,4798,16340,0.29363525091799264,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,80,1976,16340,0.12093023255813953,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,81,3443,16340,0.21070991432068542,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,82,6599,16340,0.40385556915544674,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,83,2984,16340,0.18261933904528763,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,84,7453,16340,0.45611995104039166,8.7616e-319
_blurred_SD3,baseline3T-cal_dv1.5T-test,85,4718,16340,0.28873929008567933,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,86,5922,16340,0.36242350061199513,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,87,2693,16340,0.16481028151774785,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,88,5258,16340,0.32178702570379436,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,89,4196,16340,0.25679314565483474,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,90,4669,16340,0.2857405140758874,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,91,3927,16340,0.24033047735618115,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,92,5282,16340,0.32325581395348835,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,93,1884,16340,0.11529987760097919,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,94,6252,16340,0.38261933904528767,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,95,3242,16340,0.19840881272949817,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,96,3193,16340,0.19541003671970625,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,97,6781,16340,0.4149938800489596,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,98,2244,16340,0.13733170134638922,0.0
_blurred_SD3,baseline3T-cal_dv1.5T-test,99,2625,16340,0.1606487148102815,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,0,1252,4300,0.2911627906976744,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,1,1770,4300,0.4116279069767442,6.324846341788009e-304
_blurred_SD3,baseline3T-cal_dv3T-test,2,1041,4300,0.24209302325581394,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,3,1242,4300,0.2888372093023256,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,4,735,4300,0.17093023255813952,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,5,679,4300,0.15790697674418605,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,6,431,4300,0.10023255813953488,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,7,1540,4300,0.3581395348837209,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,8,1195,4300,0.2779069767441861,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,9,967,4300,0.22488372093023257,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,10,1715,4300,0.3988372093023256,4.80416e-318
_blurred_SD3,baseline3T-cal_dv3T-test,11,2278,4300,0.5297674418604651,2.7455693231034265e-190
_blurred_SD3,baseline3T-cal_dv3T-test,12,1127,4300,0.26209302325581396,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,13,1427,4300,0.3318604651162791,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,14,1299,4300,0.30209302325581394,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,15,1302,4300,0.30279069767441863,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,16,940,4300,0.2186046511627907,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,17,1150,4300,0.26744186046511625,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,18,1469,4300,0.34162790697674417,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,19,537,4300,0.12488372093023256,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,20,686,4300,0.15953488372093022,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,21,785,4300,0.18255813953488373,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,22,2264,4300,0.5265116279069767,4.697540176714695e-193
_blurred_SD3,baseline3T-cal_dv3T-test,23,1594,4300,0.37069767441860463,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,24,732,4300,0.1702325581395349,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,25,1332,4300,0.3097674418604651,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,26,542,4300,0.12604651162790698,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,27,844,4300,0.19627906976744186,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,28,2295,4300,0.5337209302325582,5.92596085669992e-187
_blurred_SD3,baseline3T-cal_dv3T-test,29,1022,4300,0.23767441860465116,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,30,905,4300,0.21046511627906977,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,31,1746,4300,0.406046511627907,4.8829388511191e-310
_blurred_SD3,baseline3T-cal_dv3T-test,32,1097,4300,0.2551162790697674,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,33,2283,4300,0.5309302325581395,2.643353363914395e-189
_blurred_SD3,baseline3T-cal_dv3T-test,34,912,4300,0.21209302325581394,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,35,1033,4300,0.2402325581395349,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,36,758,4300,0.17627906976744187,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,37,710,4300,0.16511627906976745,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,38,2518,4300,0.5855813953488372,9.863823412639967e-146
_blurred_SD3,baseline3T-cal_dv3T-test,39,1577,4300,0.36674418604651166,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,40,1016,4300,0.23627906976744187,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,41,1069,4300,0.2486046511627907,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,42,1195,4300,0.2779069767441861,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,43,446,4300,0.10372093023255814,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,44,1907,4300,0.4434883720930233,2.0338925796100934e-270
_blurred_SD3,baseline3T-cal_dv3T-test,45,547,4300,0.1272093023255814,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,46,786,4300,0.1827906976744186,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,47,2011,4300,0.46767441860465114,1.8229407553703458e-246
_blurred_SD3,baseline3T-cal_dv3T-test,48,902,4300,0.20976744186046511,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,49,469,4300,0.10906976744186046,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,50,540,4300,0.12558139534883722,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,51,776,4300,0.18046511627906978,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,52,1063,4300,0.2472093023255814,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,53,1177,4300,0.2737209302325581,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,54,719,4300,0.1672093023255814,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,55,615,4300,0.14302325581395348,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,56,984,4300,0.2288372093023256,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,57,1456,4300,0.3386046511627907,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,58,1084,4300,0.25209302325581395,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,59,2305,4300,0.536046511627907,5.260275527806556e-185
_blurred_SD3,baseline3T-cal_dv3T-test,60,757,4300,0.17604651162790697,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,61,547,4300,0.1272093023255814,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,62,979,4300,0.22767441860465115,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,63,1216,4300,0.2827906976744186,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,64,1118,4300,0.26,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,65,538,4300,0.12511627906976744,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,66,988,4300,0.2297674418604651,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,67,859,4300,0.1997674418604651,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,68,2118,4300,0.4925581395348837,4.557266103327877e-223
_blurred_SD3,baseline3T-cal_dv3T-test,69,832,4300,0.19348837209302325,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,70,474,4300,0.11023255813953488,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,71,632,4300,0.1469767441860465,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,72,934,4300,0.2172093023255814,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,73,2368,4300,0.5506976744186046,5.970439357683691e-173
_blurred_SD3,baseline3T-cal_dv3T-test,74,856,4300,0.19906976744186047,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,75,1772,4300,0.41209302325581393,2.027904862783281e-303
_blurred_SD3,baseline3T-cal_dv3T-test,76,554,4300,0.1288372093023256,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,77,1067,4300,0.24813953488372092,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,78,1633,4300,0.3797674418604651,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,79,1193,4300,0.27744186046511626,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,80,448,4300,0.10418604651162791,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,81,802,4300,0.18651162790697676,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,82,1903,4300,0.4425581395348837,2.3026645333928235e-271
_blurred_SD3,baseline3T-cal_dv3T-test,83,666,4300,0.15488372093023256,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,84,1924,4300,0.4474418604651163,2.0339422756862613e-266
_blurred_SD3,baseline3T-cal_dv3T-test,85,1186,4300,0.27581395348837207,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,86,1709,4300,0.39744186046511626,1.3094e-319
_blurred_SD3,baseline3T-cal_dv3T-test,87,595,4300,0.13837209302325582,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,88,1268,4300,0.2948837209302326,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,89,1061,4300,0.24674418604651163,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,90,1304,4300,0.3032558139534884,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,91,1055,4300,0.2453488372093023,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,92,1320,4300,0.30697674418604654,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,93,456,4300,0.10604651162790697,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,94,1830,4300,0.4255813953488372,5.755886993252641e-289
_blurred_SD3,baseline3T-cal_dv3T-test,95,802,4300,0.18651162790697676,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,96,741,4300,0.17232558139534884,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,97,1821,4300,0.42348837209302326,3.507950756146699e-291
_blurred_SD3,baseline3T-cal_dv3T-test,98,450,4300,0.10465116279069768,0.0
_blurred_SD3,baseline3T-cal_dv3T-test,99,543,4300,0.12627906976744185,0.0
_blurred_SD3,dv1.5T-cal_dv1.5T-test,0,15112,16340,0.9248470012239902,0.9998534173074156
_blurred_SD3,dv1.5T-cal_dv1.5T-test,1,15221,16340,0.9315177478580171,0.999998748848124
_blurred_SD3,dv1.5T-cal_dv1.5T-test,2,13922,16340,0.8520195838433292,4.190824024647564e-09
_blurred_SD3,dv1.5T-cal_dv1.5T-test,3,15313,16340,0.9371481028151775,0.9999999930670068
_blurred_SD3,dv1.5T-cal_dv1.5T-test,4,15098,16340,0.9239902080783354,0.9997547389370157
_blurred_SD3,dv1.5T-cal_dv1.5T-test,5,15465,16340,0.9464504283965728,0.9999999999946991
_blurred_SD3,dv1.5T-cal_dv1.5T-test,6,14618,16340,0.8946144430844554,0.23945711456092056
_blurred_SD3,dv1.5T-cal_dv1.5T-test,7,13763,16340,0.8422888616891064,5.131378382578551e-12
_blurred_SD3,dv1.5T-cal_dv1.5T-test,8,14028,16340,0.8585067319461445,2.2523360480950895e-07
_blurred_SD3,dv1.5T-cal_dv1.5T-test,9,15718,16340,0.9619339045287638,0.9999999999947703
_blurred_SD3,dv1.5T-cal_dv1.5T-test,10,14716,16340,0.9006119951040392,0.5350398725588118
_blurred_SD3,dv1.5T-cal_dv1.5T-test,11,14753,16340,0.902876376988984,0.6537583723576152
_blurred_SD3,dv1.5T-cal_dv1.5T-test,12,13933,16340,0.8526927784577724,6.455838649658873e-09
_blurred_SD3,dv1.5T-cal_dv1.5T-test,13,15365,16340,0.9403304773561811,0.9999999997827864
_blurred_SD3,dv1.5T-cal_dv1.5T-test,14,15356,16340,0.9397796817625459,0.9999999995950544
_blurred_SD3,dv1.5T-cal_dv1.5T-test,15,14414,16340,0.8821297429620563,0.011072725705753196
_blurred_SD3,dv1.5T-cal_dv1.5T-test,16,15467,16340,0.9465728274173807,0.9999999999947108
_blurred_SD3,dv1.5T-cal_dv1.5T-test,17,15226,16340,0.9318237454100368,0.9999990284963606
_blurred_SD3,dv1.5T-cal_dv1.5T-test,18,14925,16340,0.9134026927784578,0.9700600746817434
_blurred_SD3,dv1.5T-cal_dv1.5T-test,19,13484,16340,0.8252141982864137,5.7910522803191445e-18
_blurred_SD3,dv1.5T-cal_dv1.5T-test,20,14996,16340,0.9177478580171359,0.9942220017784599
_blurred_SD3,dv1.5T-cal_dv1.5T-test,21,14850,16340,0.908812729498164,0.8890702567948113
_blurred_SD3,dv1.5T-cal_dv1.5T-test,22,14737,16340,0.9018971848225215,0.6033408670668443
_blurred_SD3,dv1.5T-cal_dv1.5T-test,23,14928,16340,0.9135862913096695,0.9718363361477548
_blurred_SD3,dv1.5T-cal_dv1.5T-test,24,14954,16340,0.9151774785801714,0.9839154268190035
_blurred_SD3,dv1.5T-cal_dv1.5T-test,25,13578,16340,0.8309669522643819,7.57354612374211e-16
_blurred_SD3,dv1.5T-cal_dv1.5T-test,26,14280,16340,0.8739290085679314,0.0005259066941556698
_blurred_SD3,dv1.5T-cal_dv1.5T-test,27,13784,16340,0.8435740514075888,1.3052699229829542e-11
_blurred_SD3,dv1.5T-cal_dv1.5T-test,28,15538,16340,0.9509179926560587,0.9999999999947703
_blurred_SD3,dv1.5T-cal_dv1.5T-test,29,14580,16340,0.8922888616891065,0.15627873843283505
_blurred_SD3,dv1.5T-cal_dv1.5T-test,30,14303,16340,0.8753365973072216,0.0009381284571686449
_blurred_SD3,dv1.5T-cal_dv1.5T-test,31,15217,16340,0.9312729498164015,0.9999984717244992
_blurred_SD3,dv1.5T-cal_dv1.5T-test,32,13938,16340,0.8529987760097919,7.845855864563037e-09
_blurred_SD3,dv1.5T-cal_dv1.5T-test,33,14714,16340,0.9004895960832313,0.5284740408623884
_blurred_SD3,dv1.5T-cal_dv1.5T-test,34,14388,16340,0.8805385556915545,0.006523411519753342
_blurred_SD3,dv1.5T-cal_dv1.5T-test,35,14352,16340,0.8783353733170135,0.0029828374595582147
_blurred_SD3,dv1.5T-cal_dv1.5T-test,36,13826,16340,0.8461444308445533,8.08922235395699e-11
_blurred_SD3,dv1.5T-cal_dv1.5T-test,37,14541,16340,0.8899020807833538,0.09410482639242186
_blurred_SD3,dv1.5T-cal_dv1.5T-test,38,15107,16340,0.9245410036719707,0.999823414322139
_blurred_SD3,dv1.5T-cal_dv1.5T-test,39,14736,16340,0.9018359853121175,0.6001311148225366
_blurred_SD3,dv1.5T-cal_dv1.5T-test,40,14709,16340,0.9001835985312118,0.5120494169152471
_blurred_SD3,dv1.5T-cal_dv1.5T-test,41,15078,16340,0.922766217870257,0.9995061649648602
_blurred_SD3,dv1.5T-cal_dv1.5T-test,42,14884,16340,0.9108935128518972,0.9355444831872687
_blurred_SD3,dv1.5T-cal_dv1.5T-test,43,14695,16340,0.8993268053855569,0.4661907426004093
_blurred_SD3,dv1.5T-cal_dv1.5T-test,44,14499,16340,0.8873317013463893,0.05035875461350069
_blurred_SD3,dv1.5T-cal_dv1.5T-test,45,14321,16340,0.8764381884944921,0.0014523813932046023
_blurred_SD3,dv1.5T-cal_dv1.5T-test,46,14620,16340,0.8947368421052632,0.24444906733078553
_blurred_SD3,dv1.5T-cal_dv1.5T-test,47,15228,16340,0.9319461444308446,0.9999991227839523
_blurred_SD3,dv1.5T-cal_dv1.5T-test,48,14767,16340,0.9037331701346389,0.6959934620126835
_blurred_SD3,dv1.5T-cal_dv1.5T-test,49,14445,16340,0.8840269277845777,0.019991130862953302
_blurred_SD3,dv1.5T-cal_dv1.5T-test,50,14113,16340,0.8637086903304774,4.0759335087846865e-06
_blurred_SD3,dv1.5T-cal_dv1.5T-test,51,14193,16340,0.8686046511627907,4.816540407189259e-05
_blurred_SD3,dv1.5T-cal_dv1.5T-test,52,14901,16340,0.9119339045287638,0.952372815531879
_blurred_SD3,dv1.5T-cal_dv1.5T-test,53,15433,16340,0.9444920440636475,0.9999999999936475
_blurred_SD3,dv1.5T-cal_dv1.5T-test,54,14304,16340,0.8753977968176254,0.000961539681537615
_blurred_SD3,dv1.5T-cal_dv1.5T-test,55,15247,16340,0.933108935128519,0.9999996759803342
_blurred_SD3,dv1.5T-cal_dv1.5T-test,56,14915,16340,0.9127906976744186,0.9634753355644998
_blurred_SD3,dv1.5T-cal_dv1.5T-test,57,14183,16340,0.8679926560587515,3.5870428927864635e-05
_blurred_SD3,dv1.5T-cal_dv1.5T-test,58,13468,16340,0.824235006119951,2.4636818338979213e-18
_blurred_SD3,dv1.5T-cal_dv1.5T-test,59,15427,16340,0.944124847001224,0.999999999992927
_blurred_SD3,dv1.5T-cal_dv1.5T-test,60,14899,16340,0.911811505507956,0.9505920379720113
_blurred_SD3,dv1.5T-cal_dv1.5T-test,61,15055,16340,0.921358629130967,0.9989494692467838
_blurred_SD3,dv1.5T-cal_dv1.5T-test,62,13088,16340,0.8009791921664626,5.047377618733225e-28
_blurred_SD3,dv1.5T-cal_dv1.5T-test,63,14496,16340,0.8871481028151775,0.04800855439053306
_blurred_SD3,dv1.5T-cal_dv1.5T-test,64,15631,16340,0.956609547123623,0.9999999999947703
_blurred_SD3,dv1.5T-cal_dv1.5T-test,65,14387,16340,0.8804773561811505,0.006388125322268998
_blurred_SD3,dv1.5T-cal_dv1.5T-test,66,14369,16340,0.87937576499388,0.004347407526844498
_blurred_SD3,dv1.5T-cal_dv1.5T-test,67,14973,16340,0.9163402692778457,0.9896872810293869
_blurred_SD3,dv1.5T-cal_dv1.5T-test,68,14520,16340,0.8886168910648715,0.06954915742000571
_blurred_SD3,dv1.5T-cal_dv1.5T-test,69,14644,16340,0.8962056303549572,0.3087500391645872
_blurred_SD3,dv1.5T-cal_dv1.5T-test,70,14282,16340,0.8740514075887393,0.0005535478922682097
_blurred_SD3,dv1.5T-cal_dv1.5T-test,71,15123,16340,0.9255201958384333,0.9999036038106683
_blurred_SD3,dv1.5T-cal_dv1.5T-test,72,14697,16340,0.8994492044063648,0.4727152718974153
_blurred_SD3,dv1.5T-cal_dv1.5T-test,73,15128,16340,0.9258261933904529,0.9999206702440024
_blurred_SD3,dv1.5T-cal_dv1.5T-test,74,14055,16340,0.8601591187270502,5.820336341601226e-07
_blurred_SD3,dv1.5T-cal_dv1.5T-test,75,14604,16340,0.8937576499388005,0.20620094819761964
_blurred_SD3,dv1.5T-cal_dv1.5T-test,76,14108,16340,0.8634026927784578,3.463892165731632e-06
