variant_test_data,cal_test,run,n_cov,n_val,coverage,p_value
_blurred_SD1,baseline3T-cal_dv3T-test,5,3508,4300,0.815813953488372,0.09358011094234109
_blurred_SD1,baseline3T-cal_dv3T-test,6,3291,4300,0.7653488372093024,0.019201700426949134
_blurred_SD1,baseline3T-cal_dv3T-test,7,3854,4300,0.8962790697674419,0.5563619547893517
_blurred_SD1,baseline3T-cal_dv3T-test,8,3706,4300,0.8618604651162791,0.29471451438648066
_blurred_SD1,baseline3T-cal_dv3T-test,9,3647,4300,0.848139534883721,0.2163837097926507
_blurred_SD1,baseline3T-cal_dv3T-test,10,3908,4300,0.9088372093023256,0.66394399712273
_blurred_SD1,baseline3T-cal_dv3T-test,11,4052,4300,0.9423255813953488,0.9064339905537753
_blurred_SD1,baseline3T-cal_dv3T-test,12,3717,4300,0.8644186046511628,0.3111537069321753
_blurred_SD1,baseline3T-cal_dv3T-test,13,3847,4300,0.8946511627906977,0.5425230526147841
_blurred_SD1,baseline3T-cal_dv3T-test,14,3810,4300,0.8860465116279069,0.47094258845619763
_blurred_SD1,baseline3T-cal_dv3T-test,15,3808,4300,0.8855813953488372,0.4671706722240472
_blurred_SD1,baseline3T-cal_dv3T-test,16,3694,4300,0.8590697674418605,0.27743340142933776
_blurred_SD1,baseline3T-cal_dv3T-test,17,3728,4300,0.8669767441860465,0.3281563972727164
_blurred_SD1,baseline3T-cal_dv3T-test,18,3841,4300,0.8932558139534884,0.5307204044694301
_blurred_SD1,baseline3T-cal_dv3T-test,19,3353,4300,0.7797674418604651,0.031171012714457512
_blurred_SD1,baseline3T-cal_dv3T-test,20,3438,4300,0.7995348837209302,0.058131836825432964
_blurred_SD1,baseline3T-cal_dv3T-test,21,3582,4300,0.8330232558139535,0.1489438817902918
_blurred_SD1,baseline3T-cal_dv3T-test,22,4024,4300,0.935813953488372,0.8692041392689556
_blurred_SD1,baseline3T-cal_dv3T-test,23,3874,4300,0.9009302325581395,0.5961825257217803
_blurred_SD1,baseline3T-cal_dv3T-test,24,3545,4300,0.8244186046511628,0.11866374870919652
